p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
5.992062297332356e-8,2.2694563227496056,0.25,0.008,0.0010955287498212746,BM & Prog.,POLQ
6.395663208228687e-8,1.5673858744060827,0.75,0.065,0.0011693191043604507,BM & Prog.,DPY19L2P2
6.677457739977805e-8,0.8180156275360271,0.25,0.008,0.001220839598600142,BM & Prog.,HKDC1
7.384737557006949e-8,1.1548987065629823,0.25,0.008,0.0013501515675475805,BM & Prog.,DNAH11
7.792508168800052e-8,1.4350821033839305,0.5,0.031,0.0014247042685017134,BM & Prog.,SIAE
8.001434463861436e-8,2.2050412474404695,1,0.12,0.0014629022630277863,BM & Prog.,GTPBP10
8.329303229780035e-8,0.8446166142317815,0.25,0.008,0.0015228465095006838,BM & Prog.,GIPC2
8.755706230094176e-8,1.7553105069688748,0.25,0.008,0.0016008057700481182,BM & Prog.,MKS1
9.087515660994212e-8,1.8705526870073874,0.5,0.031,0.0016614704882995717,BM & Prog.,FLJ30679
9.441683573166396e-8,1.165011676466055,0.25,0.008,0.0017262230076820122,BM & Prog.,GCAT
9.647049072006534e-8,1.389648284627962,0.25,0.008,0.0017637699818349546,BM & Prog.,ERC2
9.751346389843499e-8,1.1546477503712025,0.25,0.008,0.0017828386604550868,BM & Prog.,FAM186A
9.840334306475581e-8,2.2338445853457767,1,0.127,0.0017991083212529305,BM & Prog.,LINC00311
1.0611222327470442e-7,1.2171692432752317,0.5,0.03,0.001940049778131421,BM & Prog.,CCDC30
1.112558957850584e-7,2.694339587694094,1,0.136,0.0020340915426382226,BM & Prog.,FECH
1.1326604763274936e-7,1.9742687280610343,0.75,0.071,0.0020708431488695566,BM & Prog.,NPAP1
1.159231750796949e-7,2.1439495272403803,0.5,0.033,0.002119423409982062,BM & Prog.,EBLN2
1.1763364774625249e-7,0.8486512116594558,0.25,0.008,0.0021506959817447343,BM & Prog.,SLIT2
1.2322634774992044e-7,2.6705097774673394,0.75,0.069,0.0022529473159117954,BM & Prog.,PRRG4
1.272922911426051e-7,1.3921388370425345,0.25,0.008,0.002327284958960249,BM & Prog.,MYB
1.2743696973522613e-7,0.8096623820212545,0.25,0.008,0.002329930117669139,BM & Prog.,SEMA3D
1.3000542215778874e-7,1.393639053223189,0.25,0.008,0.0023768891333108516,BM & Prog.,MAATS1
1.3157569961805695e-7,0.8064865933765776,0.25,0.008,0.0024055985161169353,BM & Prog.,CFAP57
1.3430533598873757e-7,1.6095007107786032,0.5,0.032,0.002455504457882089,BM & Prog.,OTUD3
1.3827817881911114e-7,2.3599121243702337,1,0.14,0.002528139943349809,BM & Prog.,C2orf91
1.3835237549448606e-7,3.294692443290944,1,0.159,0.0025294964811656885,BM & Prog.,MRPL36
1.4894720444174684e-7,1.2171776130376903,0.5,0.031,0.0027232017388084573,BM & Prog.,LOC100129917
1.725828275613095e-7,0.8165486254623334,0.25,0.008,0.003155331836303422,BM & Prog.,DPPA4
1.7259228673379342e-7,1.8652227607741938,1,0.122,0.003155504778353945,BM & Prog.,TRMT9B
1.728683200330055e-7,1.1894983438414917,0.5,0.031,0.0031605514951634395,BM & Prog.,FLT4
1.7622429811974515e-7,0.8051093722181072,0.25,0.008,0.0032219088425233006,BM & Prog.,CDH6
1.767222361359699e-7,1.1499726004149158,0.25,0.009,0.0032310126432739377,BM & Prog.,MTRNR2L6
1.7807277753943613e-7,0.81795784870222,0.25,0.008,0.0032557045917535107,BM & Prog.,CPA4
1.799399918324095e-7,0.815625639965903,0.25,0.008,0.0032898428706719433,BM & Prog.,DCTN1-AS1
1.799399951895735e-7,0.8117760096251067,0.25,0.008,0.0032898429320509723,BM & Prog.,CDH2
1.8565590830397034e-7,0.8040558486989035,0.25,0.008,0.0033943469715214895,BM & Prog.,GRIK2
2.05695464762726e-7,1.8631299072894296,1,0.123,0.003760730182256919,BM & Prog.,CEACAMP1
2.1506583198221874e-7,2.00011978435771,0.75,0.074,0.0039320486061309055,BM & Prog.,KCNK3
2.233361257027047e-7,1.748430988208809,0.25,0.009,0.00408325438622255,BM & Prog.,MPL
2.233361257027047e-7,1.7420669217293652,0.25,0.009,0.00408325438622255,BM & Prog.,NTM
2.2621025259069624e-7,0.8420644532322655,0.25,0.009,0.004135802048115699,BM & Prog.,CPS1
2.3462180511567214e-7,2.0845560267058807,0.75,0.076,0.004289590462929834,BM & Prog.,KDELC2
2.3494887666766583e-7,1.1571512089860965,0.25,0.009,0.004295570312114934,BM & Prog.,ZNF215
2.430066148077837e-7,0.8150812299534278,0.25,0.009,0.00444288993853071,BM & Prog.,CTF1
2.430066148077837e-7,0.807752034519978,0.25,0.009,0.00444288993853071,BM & Prog.,KRT80
2.455023351079903e-7,0.8172644065217376,0.25,0.009,0.004488519192779387,BM & Prog.,LINC00575
2.5513214209714745e-7,1.578407008678588,0.5,0.033,0.004664580953962147,BM & Prog.,LOC100506422
2.6082454309013303e-7,1.5046143682374074,0.75,0.071,0.004768655121316902,BM & Prog.,MYO10
2.7291483978184545e-7,1.2126414343701073,0.5,0.032,0.004989702015731481,BM & Prog.,RBM26-AS1
2.785799643442456e-7,2.189817743523675,0.75,0.082,0.005093277488105842,BM & Prog.,KLHL7
2.878745054220783e-7,1.1892158737052487,0.5,0.032,0.005263209582631857,BM & Prog.,SERPINA10
2.998668202544088e-7,1.4010660382107838,0.25,0.009,0.005482465074711356,BM & Prog.,RGMB
