p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.490487671717377e-9,-0.3874945258211918,0.254,0.337,6.274500638679156e-5,Endocardial Cell,Gspt1
3.6424669047478194e-9,-0.44881233997200687,0.286,0.369,6.54769850797468e-5,Endocardial Cell,Snapin
3.6610218068701763e-9,0.31264052639889306,0.305,0.231,6.581052800029829e-5,Endocardial Cell,Csnk1e
3.677800017886051e-9,-8.964825951794259,0.738,0.786,6.611213312151965e-5,Endocardial Cell,Tbca
3.6969942935484286e-9,-74.46471278707584,0.054,0.111,6.645716942082655e-5,Endocardial Cell,Gdf10
3.785034443886422e-9,0.2651467750198994,0.184,0.123,6.803977916330232e-5,Endocardial Cell,Apc
3.845813112653155e-9,-0.33234753364991176,0.198,0.279,6.913233651305312e-5,Endocardial Cell,Arhgap5
4.021118640567354e-9,-0.6203782861641244,0.237,0.316,7.228362868283875e-5,Endocardial Cell,Bscl2
4.048675809906498e-9,1.6756784999773249,0.222,0.295,7.277899635887922e-5,Endocardial Cell,Lgals3bp
4.112143526946341e-9,-9.621741590538116,0.65,0.712,7.391989204038742e-5,Endocardial Cell,Mdh2
4.311444358468163e-9,-0.3209121596428668,0.243,0.326,7.750252378782369e-5,Endocardial Cell,Nabp2
4.689105682191014e-9,-0.3427790106343409,0.121,0.194,8.429136374306567e-5,Endocardial Cell,Taok3
4.945120534600252e-9,-2.417433523872237,0.524,0.588,8.889348672997413e-5,Endocardial Cell,Kctd10
5.04235631841722e-9,-0.3692298243881833,0.293,0.374,9.064139717986795e-5,Endocardial Cell,Plbd2
5.1098441128285115e-9,-1.4990150945204288,0.534,0.459,9.185455777220533e-5,Endocardial Cell,Hprt
5.210527129116523e-9,-1.153036996522021,0.53,0.603,9.366443567299862e-5,Endocardial Cell,Tsen34
5.283546366569919e-9,0.4189993628800417,0.233,0.166,9.497702948546086e-5,Endocardial Cell,Gramd1a
5.295279644031635e-9,-0.881750810116507,0.35,0.432,9.518794688111267e-5,Endocardial Cell,Actr2
5.357729821295206e-9,-0.25313328181682054,0.11,0.179,9.631055126760263e-5,Endocardial Cell,Mfn2
5.426098938277406e-9,-5.159197862154233,0.658,0.71,9.753955451447465e-5,Endocardial Cell,Nfib
5.548482705777805e-9,-0.3249885546509952,0.155,0.232,9.973952511906182e-5,Endocardial Cell,Irf2bp2
5.9218969932069755e-9,-0.278305429039147,0.111,0.18,1.064520203498886e-4,Endocardial Cell,Cdkn2aip
6.22897292693318e-9,-0.33476311231329053,0.115,0.185,1.1197201733455085e-4,Endocardial Cell,Eva1c
6.337361750542993e-9,-0.9387596961012807,0.398,0.488,1.1392041482776084e-4,Endocardial Cell,Hnrnpab
6.36236457592141e-9,-0.4790355360269256,0.244,0.322,1.1436986561676326e-4,Endocardial Cell,Rilpl1
6.438768727162233e-9,-15.397579854987637,0.078,0.14,1.157433066394683e-4,Endocardial Cell,Loxl2
6.613538198629901e-9,-0.401447148063798,0.217,0.295,1.188849626585711e-4,Endocardial Cell,Zfand3
6.853853609296625e-9,-0.26920713588296585,0.134,0.208,1.2320487248071614e-4,Endocardial Cell,Endog
6.884719137873182e-9,-0.26876756249071077,0.192,0.273,1.237597112224083e-4,Endocardial Cell,Ubxn2a
7.244894839329195e-9,0.4535860833369567,0.236,0.17,1.302342296317816e-4,Endocardial Cell,Aggf1
7.609888566524107e-9,-0.6502195554697486,0.205,0.139,1.3679535687183736e-4,Endocardial Cell,Man1a
7.650426350347194e-9,-0.2932206064990811,0.117,0.186,1.3752406407384116e-4,Endocardial Cell,Ddi2
7.772592937553954e-9,-1.6007405388912037,0.787,0.819,1.3972013064546986e-4,Endocardial Cell,Psmb1
7.900846307439697e-9,-3.3277458905159416,0.205,0.138,1.4202561322253598e-4,Endocardial Cell,Tm6sf1
8.0807211944782e-9,-0.2727175065349271,0.219,0.301,1.4525904419194013e-4,Endocardial Cell,Bckdk
8.339309252493762e-9,0.27012223414244974,0.252,0.184,1.4990742312282786e-4,Endocardial Cell,Lmf2
8.359188984019019e-9,-0.5168806053823887,0.217,0.296,1.502647811767259e-4,Endocardial Cell,Mafk
8.725956053628118e-9,-7.424896368619205,0.258,0.347,1.5685778602001906e-4,Endocardial Cell,Gja1
8.86399082555514e-9,-1.8280611407448664,0.671,0.743,1.5933909908017921e-4,Endocardial Cell,Saraf
8.979317922249154e-9,-0.3248069355491383,0.341,0.427,1.614122189703508e-4,Endocardial Cell,Snf8
9.209487028547784e-9,-0.39484634759658155,0.241,0.322,1.6554973882517497e-4,Endocardial Cell,Creb3
9.43974384116081e-9,-0.2882763905142087,0.082,0.144,1.6968883528870672e-4,Endocardial Cell,Il1r1
9.456149431843598e-9,-0.9252072909849431,0.519,0.588,1.6998374218682053e-4,Endocardial Cell,Cox14
9.675840114623384e-9,-13.78434727087109,0.063,0.121,1.7393290190046996e-4,Endocardial Cell,Scx
1.0150324018833522e-8,-0.34386322438654937,0.368,0.454,1.8246222456255138e-4,Endocardial Cell,Snrpc
1.0340341102226641e-8,-0.34067481583197434,0.156,0.229,1.858779716536261e-4,Endocardial Cell,Fbxw5
1.040418926132787e-8,-0.5313375522967356,0.365,0.447,1.8702570616162977e-4,Endocardial Cell,Ndufs4
1.07174587418172e-8,-0.2960090934227312,0.19,0.269,1.9265703834290597e-4,Endocardial Cell,Aup1
1.1687381456871888e-8,-0.26149233678676165,0.049,0.103,2.1009236906872905e-4,Endocardial Cell,Sgms2
