p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.3337621152917615e-180,0.6428727187721319,0.661,0.295,2.667524230583523e-177,CH,ZNF385D
6.730444963952188e-180,0.7238688566820497,0.671,0.347,1.3460889927904377e-176,CH,TCEAL2
2.4314307828853457e-179,-0.9538689602750082,0.662,0.706,4.862861565770691e-176,CH,C4orf48
3.6659046643155105e-179,-0.4480345272464132,0.253,0.412,7.331809328631021e-176,CH,LILRB3
9.123380261887452e-179,0.2793658664241221,0.767,0.435,1.8246760523774903e-175,CH,ENPP2
1.6076388537707837e-178,-0.8926470881363463,0.712,0.812,3.2152777075415674e-175,CH,SDCBP
2.156450174952951e-177,0.3096476695253669,0.72,0.422,4.312900349905902e-174,CH,RCAN1
1.0251245476005767e-174,-0.3044994504484018,0.12,0.249,2.0502490952011534e-171,CH,EBI3
1.9032792905084595e-174,-1.6160923460280376,0.371,0.499,3.806558581016919e-171,CH,AREG
3.526629663040326e-174,-0.9799307301818025,0.687,0.778,7.0532593260806515e-171,CH,RNF213
2.2144504890994387e-173,0.38527394735106246,0.831,0.516,4.428900978198877e-170,CH,COL18A1
2.518045132864617e-173,-0.7840405746933794,0.574,0.748,5.036090265729234e-170,CH,SERPINB1
1.6249371700772548e-171,-0.4515597329539176,0.243,0.33,3.2498743401545093e-168,CH,TSPAN7
2.6097112876440515e-171,-1.1930196988425141,0.435,0.594,5.219422575288103e-168,CH,CD93
1.0196930430457632e-169,0.3901181759497627,0.929,0.601,2.0393860860915266e-166,CH,MT2A
4.437826097645814e-169,0.8175668782761569,0.679,0.325,8.875652195291628e-166,CH,COL21A1
8.088311435733409e-167,-0.33086524141703993,0.157,0.324,1.6176622871466818e-163,CH,C15orf48
1.7591005166828413e-166,0.4986639332501478,0.826,0.498,3.518201033365683e-163,CH,PPIC
2.6563641316075867e-166,0.4356059162565509,0.701,0.378,5.3127282632151734e-163,CH,CP
3.166755570784331e-166,0.7241994393367427,0.675,0.285,6.333511141568662e-163,CH,SUGCT
5.315306906745757e-166,-0.7041764414313966,0.533,0.643,1.0630613813491513e-162,CH,HHEX
8.32826123540731e-166,-1.6549246114249303,0.615,0.692,1.665652247081462e-162,CH,PLAUR
2.997215861307254e-165,0.4685394738931228,0.804,0.52,5.994431722614508e-162,CH,HMCN1
1.1554515782451851e-164,-1.1241056490015888,0.665,0.744,2.31090315649037e-161,CH,CREM
2.1930904239530385e-164,-1.087518581077293,0.747,0.797,4.386180847906077e-161,CH,BTG2
2.422716115038992e-164,-3.1276863369188614,0.727,0.732,4.845432230077984e-161,CH,RNASE1
5.549131419433159e-164,-0.8339426199321498,0.578,0.658,1.1098262838866318e-160,CH,SH2B3
1.091037381124435e-163,-1.6291704441702888,0.587,0.657,2.1820747622488702e-160,CH,CD68
1.3798253678099825e-162,-1.0055654064259252,0.553,0.636,2.759650735619965e-159,CH,CD4
4.3782010737328085e-162,-1.5810823152841924,0.614,0.674,8.756402147465617e-159,CH,ARL4C
1.408154310822611e-161,0.5716344723251231,0.792,0.56,2.816308621645222e-158,CH,STK38L
2.7683434014024384e-161,-0.5737541388767662,0.474,0.585,5.536686802804877e-158,CH,INPP5D
4.727662970629751e-161,0.5362267351496579,0.729,0.397,9.455325941259503e-158,CH,FILIP1
2.1173689894868206e-159,0.9885677809890607,0.7,0.385,4.234737978973641e-156,CH,NDUFA4L2
3.3302238765891793e-159,0.28912016572262483,0.635,0.264,6.660447753178358e-156,CH,CDO1
