p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
6.103882063111832e-7,-0.5745488722448684,0.726,0.835,0.01751386880368678,KLF4WTeYFPpos1,Rps27l
6.620148457583575e-7,0.7719867236863754,0.56,0.329,0.018995191969344554,KLF4WTeYFPpos1,Wwp2
6.891117629114641e-7,0.3598155704895545,0.381,0.166,0.019772683813218637,KLF4WTeYFPpos1,Neo1
6.999105525733659e-7,0.5922434926469862,0.988,0.755,0.020082533484987588,KLF4WTeYFPpos1,Bgn
7.537754443726483e-7,0.5560872207696298,0.31,0.127,0.021628078825384398,KLF4WTeYFPpos1,Slc16a3
8.193185281809016e-7,0.36526170611264386,0.107,0.023,0.02350870652909461,KLF4WTeYFPpos1,Gm7879
8.566836641795998e-7,0.36201709975631513,0.345,0.142,0.02458082437630526,KLF4WTeYFPpos1,Fam134a
9.565346284565233e-7,-0.5601612177933613,0.5,0.69,0.027445848094303026,KLF4WTeYFPpos1,H2afj
9.998406569704196e-7,0.6322843859434677,0.893,0.749,0.028688427970452252,KLF4WTeYFPpos1,Aldoa
1.0209920498452623e-6,-0.6088459302470697,0.893,0.963,0.029295324886210113,KLF4WTeYFPpos1,B2m
1.0348994428276155e-6,0.3521314284950341,0.274,0.102,0.02969436971305277,KLF4WTeYFPpos1,Col11a2
1.1706388206072662e-06,0.25870791709952157,0.179,0.053,0.033589139679684285,KLF4WTeYFPpos1,Tom1l2
1.4075702901426872e-6,0.27932321754513934,0.381,0.161,0.040387414335064126,KLF4WTeYFPpos1,Tmx2
1.5578803008050496e-6,0.6443557587038065,0.881,0.785,0.04470025947099929,KLF4WTeYFPpos1,Rps12-ps3
1.7771677085512906e-6,0.6059051513359941,0.25,0.092,0.05099227306146218,KLF4WTeYFPpos1,Col9a3
1.9804293895068623e-6,0.26955386242390295,0.333,0.137,0.0568244604731204,KLF4WTeYFPpos1,Zmym5
2.0364456007465206e-6,-0.3604017031476623,0.976,0.984,0.058431733622219914,KLF4WTeYFPpos1,mt-Nd1
2.0435624557309785e-6,0.320969551279731,0.119,0.029,0.05863593754228896,KLF4WTeYFPpos1,Lfng
2.114879794725211e-6,0.9860631214084683,0.381,0.166,0.06068224595005048,KLF4WTeYFPpos1,Gpx3
2.6238182697931183e-6,0.3312359489961837,0.202,0.068,0.07528521761517394,KLF4WTeYFPpos1,D2Wsu81e
2.6483826722602493e-6,0.519084089292954,0.298,0.123,0.07599004401516334,KLF4WTeYFPpos1,Gm4799
2.833901049773811e-6,0.39350376899716927,0.226,0.083,0.08131312282115996,KLF4WTeYFPpos1,Trpv4
3.1860408790387533e-6,0.4187829873748217,0.381,0.17,0.09141707094225894,KLF4WTeYFPpos1,Ei24
3.471381230223149e-6,0.3560588214474687,0.571,0.316,0.09960434163879281,KLF4WTeYFPpos1,Prg4
4.11849222886073e-6,0.288801056047992,0.429,0.201,0.11817189752270094,KLF4WTeYFPpos1,Sfxn3
4.19152153693872e-6,0.3359692609276065,0.417,0.201,0.12026732745938269,KLF4WTeYFPpos1,Vamp3
4.241040183366228e-6,0.4046066144484026,0.964,0.975,0.12168816598132717,KLF4WTeYFPpos1,Rpl10
4.576400937800953e-6,0.3103900723377621,0.321,0.134,0.13131067210832273,KLF4WTeYFPpos1,Tmem214
5.275746392888466e-6,0.2507162787275251,0.226,0.083,0.15137699125114876,KLF4WTeYFPpos1,Tom1
5.522576769769955e-6,-0.2792962067290121,0.988,0.991,0.15845929525500932,KLF4WTeYFPpos1,mt-Co2
5.758756910208539e-6,0.2551413593512221,0.393,0.182,0.1652360120246136,KLF4WTeYFPpos1,Rbm8a2
6.155659419282414e-6,0.29546047737063363,0.369,0.164,0.1766243357174703,KLF4WTeYFPpos1,Adam15
6.255028438895362e-6,0.3899032177899857,0.381,0.176,0.17947553099722463,KLF4WTeYFPpos1,Fam20c
7.190725426971635e-6,-0.35893961252076156,0.976,0.997,0.20632348467609712,KLF4WTeYFPpos1,mt-Co1
7.568794421484309e-6,0.6142755533188762,0.524,0.282,0.2171714183356493,KLF4WTeYFPpos1,Paics
8.086332484835118e-6,0.39076931054342656,0.226,0.085,0.23202113798737406,KLF4WTeYFPpos1,Slc33a1
8.10724918978794e-6,0.5878001781018498,0.44,0.208,0.23262130100258538,KLF4WTeYFPpos1,C1qb
8.230389544036345e-6,-0.42824856341293316,0.702,0.814,0.23615456718703484,KLF4WTeYFPpos1,Ndufa4
8.569833752814026e-6,0.3075157229222953,0.298,0.124,0.24589423986949285,KLF4WTeYFPpos1,Dhrs7b
8.689271708881034e-6,0.326505266590777,0.31,0.133,0.24932127314292352,KLF4WTeYFPpos1,Erg
9.333317757284273e-6,0.6652178786681762,0.798,0.562,0.26780088640975763,KLF4WTeYFPpos1,Sod3
1.0915134183029054e-5,0.4386542102795491,0.333,0.154,0.31318794511365267,KLF4WTeYFPpos1,Tgfb3
1.102504126630398e-5,-0.5073610834298599,0.643,0.767,0.3163415090540601,KLF4WTeYFPpos1,Atp5g1
1.1474056223361216e-5,-0.3896281828043815,0.869,0.928,0.3292250952169034,KLF4WTeYFPpos1,Dynll1
1.1830133838984886e-5,0.2652212399640539,0.31,0.133,0.3394420302419933,KLF4WTeYFPpos1,Trim8
